indicatorId,geoUnit,year,type,subtype,value
LR.AG15T99,SAU,2024,Source,Data sources,Source: Survey of Adults Skills and Learning
LR.AG15T99,SDN,2000,Data Status,Data reporting,"Literacy definition:
Literacy is defined as the ability to read easily or with difficulty a letter or a newspaper."
LR.AG15T99,SDN,2000,Source,Data sources,Source: Multiple Indicator Cluster Survey (UNICEF MICS2)
LR.AG15T99,SDN,2008,Data Status,Data reporting,"Literacy definition:
First direct question: Can you read and write? If yes, please read this for me."
LR.AG15T99,SDN,2008,Source,Data sources,Source: Population Census
LR.AG15T99,SEN,2002,Data Status,Data reporting,"Literacy definition:
A literate is a person who is able to read and write in any language."
LR.AG15T99,SEN,2002,Source,Data sources,Source: Household Survey
LR.AG15T99,SEN,2006,Data Status,Data reporting,"Literacy definition:
Literacy is defined as the ability to read and write."
LR.AG15T99,SEN,2006,Source,Data sources,Source: Survey
LR.AG15T99,SEN,2009,Data Status,Data reporting,"Literacy definition:
Literacy is defined as the ability to read and write in any language."
LR.AG15T99,SEN,2009,Source,Data sources,Source: Survey
LR.AG15T99,SEN,2011,Data Status,Data reporting,"Literacy definition:
Can (name) read and write? Language1? Language2? Other language?"
LR.AG15T99,SEN,2011,Source,Data sources,Source: Survey
LR.AG15T99,SEN,2013,Data Status,Data reporting,"Literacy definition:
Can (name) read and write? Language1? Language2? Other language?"
LR.AG15T99,SEN,2013,Source,Data sources,Source: Population Census
LR.AG15T99,SEN,2015,Source,Data sources,Senegal DHS 2015. A literacy test was administered to women aged 15-49 and men 15-59 whose highest level of educational attendance was primary schooling or lower. The test consisted of an enumerator administered assessment on the ability of the respondent to read a short and simple sentence. Those who could partially or fully read the sentence are considered literate. Respondents above the educational attainment threshold for whom the test was not administered were imputed as literate. Literacy status was imputed via a statistical model for older age groups not covered by the assessment.
LR.AG15T99,SEN,2016,Source,Data sources,Senegal DHS 2015-16. A literacy test was administered to women aged 15-49 and men 15-59 whose highest level of educational attendance was primary schooling or lower. The test consisted of an enumerator administered assessment on the ability of the respondent to read a short and simple sentence. Those who could partially or fully read the sentence are considered literate. Respondents above the educational attainment threshold for whom the test was not administered were imputed as literate. Literacy status was imputed via a statistical model for older age groups not covered by the assessment.
LR.AG15T99,SEN,2017,Data Status,Data reporting,"Literacy definition:
Do you know how to read and write in the following languages:French, English, Arabic, National languages, Other languages)."
LR.AG15T99,SEN,2017,Source,Data sources,Source: Senegal National Survey on Labour Force
LR.AG15T99,SEN,2018,Source,Data sources,Senegal DHS 2018. A literacy test was administered to women aged 15-49 and men 15-59 whose highest level of educational attendance was upper secondary schooling or lower. The test consisted of an enumerator administered assessment on the ability of the respondent to read a short and simple sentence. Those who could partially or fully read the sentence are considered literate. Respondents above the educational attainment threshold for whom the test was not administered were imputed as literate. Literacy status was imputed via a statistical model for older age groups not covered by the assessment.
LR.AG15T99,SEN,2019,Source,Data sources,Senegal DHS 2019. A literacy test was administered to women aged 15-49 and men 15-59 whose highest level of educational attendance was upper secondary schooling or lower. The test consisted of an enumerator administered assessment on the ability of the respondent to read a short and simple sentence. Those who could partially or fully read the sentence are considered literate. Respondents above the educational attainment threshold for whom the test was not administered were imputed as literate. Literacy status was imputed via a statistical model for older age groups not covered by the assessment.
LR.AG15T99,SEN,2023,Source,Data sources,Senegal DHS 2023. A literacy test was administered to women aged 15-49 and men aged 15-59 whose highest level of educational attendance was upper secondary schooling or lower. Literacy status was imputed via a statistical model for older age groups not covered by the assessment.
LR.AG15T99,SGP,2000,Data Status,Data reporting,"Literacy definition:
Literacy refers to a person's ability to read with understanding, e.g. a newspaper, in the language specified."
LR.AG15T99,SGP,2000,Source,Data sources,Source: Population Census
LR.AG15T99,SGP,2010,Data Status,Data reporting,"Literacy definition:
What language(s) is this person able to read in, e.g. newspaper?"
LR.AG15T99,SGP,2010,Source,Data sources,Source: Population Census
LR.AG15T99,SGP,2011,Data Status,Data reporting,"Literacy definition:
Register-based literacy rate estimated from survey and administrative sources."
LR.AG15T99,SGP,2011,Source,Data sources,Source: Register-based national estimates
LR.AG15T99,SGP,2012,Data Status,Data reporting,"Literacy definition:
Register-based literacy rate estimated from survey and administrative sources."
LR.AG15T99,SGP,2012,Source,Data sources,Source: Register-based national estimates
LR.AG15T99,SGP,2013,Data Status,Data reporting,"Literacy definition:
Register-based literacy rate estimated from survey and administrative sources."
LR.AG15T99,SGP,2013,Source,Data sources,Source: Register-based national estimates
LR.AG15T99,SGP,2014,Data Status,Data reporting,"Literacy definition:
Register-based literacy rate estimated from survey and administrative sources."
LR.AG15T99,SGP,2014,Source,Data sources,Source: Register-based national estimates
LR.AG15T99,SGP,2015,Data Status,Data reporting,"Literacy definition:
Register-based literacy rate estimated from survey and administrative sources."
LR.AG15T99,SGP,2015,Source,Data sources,Source: Register-based national estimates
LR.AG15T99,SGP,2016,Data Status,Data reporting,"Literacy definition:
Register-based literacy rate estimated from survey and administrative sources."
LR.AG15T99,SGP,2016,Source,Data sources,Source: Register-based national estimates
LR.AG15T99,SGP,2017,Data Status,Data reporting,"Literacy definition:
Register-based literacy rate estimated from survey and administrative sources."
LR.AG15T99,SGP,2017,Source,Data sources,Source: Register-based national estimates
LR.AG15T99,SGP,2018,Data Status,Data reporting,"Literacy definition:
Register-based literacy rate estimated from survey and administrative sources."
LR.AG15T99,SGP,2018,Source,Data sources,Source: Register-based national estimates
LR.AG15T99,SGP,2019,Data Status,Data reporting,"Literacy definition:
Register-based literacy rate estimated from survey and administrative sources."
LR.AG15T99,SGP,2019,Source,Data sources,Source: Register-based national estimates
LR.AG15T99,SGP,2020,Data Status,Data reporting,"Literacy definition:
What language(s) is this person able to read in?"
LR.AG15T99,SGP,2020,Source,Data sources,Source: Population Census
LR.AG15T99,SGP,2021,Data Status,Data reporting,"Literacy definition:
..."
LR.AG15T99,SGP,2021,Source,Data sources,Source: Register-based literacy rate estimated from survey and administrative sources
LR.AG15T99,SLE,2004,Data Status,Data reporting,"Literacy definition:
Literacy was defined as the ability to read and write in any language."
LR.AG15T99,SLE,2004,Source,Data sources,Source: Population Census
LR.AG15T99,SLE,2014,Source,Data sources,"UIS based on LFS - Labour Force Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 5 years and above were asked to self-assess whether they can read and write a simple sentence in any language, with response options: Yes, read and write, Read only,  Write only,  No, neither."
LR.AG15T99,SLE,2015,Data Status,Data reporting,"Literacy definition:
Can (the respondent) read and write a text in any of the following languages?
1. Yes, English
 2. Yes, French
 3. Yes, Arabic
 4. Yes, local language
 5. None
 6. Don't know"
LR.AG15T99,SLE,2015,Source,Data sources,Source: IPUMS data
LR.AG15T99,SLE,2017,Source,Data sources,Sierra Leone MICS 2017. A literacy test was administered to men and women aged 15-49 whose highest level of educational attendance was primary schooling or lower. The test consisted of an enumerator administered assessment on the ability of the respondent to read a short and simple sentence. Those who could partially or fully read the sentence are considered literate. Respondents above the educational attainment threshold for whom the test was not administered were imputed as literate. Literacy status was imputed via a statistical model for older age groups not covered by the assessment.
LR.AG15T99,SLE,2018,Source,Data sources,"UIS based on HS - Integrated Household Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. A literacy test was administered to respondents aged 10 years and above. By the interviewer, respondents were asked to self-assess and demonstrate their literacy and numeracy skills in English and any Sierra Leonean language. They were asked to read and write sentences in English and in a local language (Mende, Temne, Krio, Limba, or other) using flash cards or the manual, and to perform written mathematics calculations using a provided problem card. Responses were recorded by the interviewer as correct/incorrect or by the specific language read/written."
LR.AG15T99,SLE,2019,Source,Data sources,Sierra Leone DHS 2019. A literacy test was administered to women aged 15-49 and men 15-59 whose highest level of educational attendance was upper secondary schooling or lower. The test consisted of an enumerator administered assessment on the ability of the respondent to read a short and simple sentence. Those who could partially or fully read the sentence are considered literate. Respondents above the educational attainment threshold for whom the test was not administered were imputed as literate. Literacy status was imputed via a statistical model for older age groups not covered by the assessment.
LR.AG15T99,SLV,2006,Data Status,Data reporting,"Literacy definition:
Literate persons are those aged 10 years and older who can read and write."
LR.AG15T99,SLV,2006,Source,Data sources,Source: Multiple Indicator Cluster Survey (MICS)
LR.AG15T99,SLV,2007,Data Status,Data reporting,"Literacy definition:
Literate persons are those aged 10 years and older who can read and write."
LR.AG15T99,SLV,2007,Source,Data sources,Source: Population Census
LR.AG15T99,SLV,2008,Data Status,Data reporting,"Literacy definition:
Literate persons are those aged 10 years and older who can read and write."
LR.AG15T99,SLV,2008,Source,Data sources,Source: Multiple Indicator Cluster Survey (MICS)
LR.AG15T99,SLV,2009,Data Status,Data reporting,"Literacy definition:
Literate persons are those aged 10 years and older who can read and write."
LR.AG15T99,SLV,2009,Source,Data sources,Source: Multiple Indicator Cluster Survey (MICS)
LR.AG15T99,SLV,2010,Data Status,Data reporting,"Literacy definition:
A literate is a person who can read and write."
LR.AG15T99,SLV,2010,Source,Data sources,Source: Multiple Indicator Cluster Survey (MICS)
LR.AG15T99,SLV,2011,Data Status,Data reporting,"Literacy definition:
A literate is a person who can read and write."
LR.AG15T99,SLV,2011,Source,Data sources,Source: Multiple Indicator Cluster Survey (MICS)
LR.AG15T99,SLV,2012,Source,Data sources,"UIS based on HS - Multi-purpose Household Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 4 years and above were asked to self assess  whether they are able to read and write, by responding yes or no"
LR.AG15T99,SLV,2013,Data Status,Data reporting,"Literacy definition:
A literate is a person who can read and write."
LR.AG15T99,SLV,2013,Source,Data sources,Source: Multiple Indicator Cluster Survey (MICS)
LR.AG15T99,SLV,2014,Source,Data sources,"UIS based on HS - Multi-purpose Household Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 4 years and above were asked to self assess  whether they are able to read and write, by responding yes or no"
LR.AG15T99,SLV,2015,Data Status,Data reporting,"Literacy definition:
A literate is a person who can read and write."
LR.AG15T99,SLV,2015,Source,Data sources,Source: Multiple Indicator Cluster Survey (MICS)
LR.AG15T99,SLV,2016,Data Status,Data reporting,"Literacy definition:
Literate persons are those who are able to read a short simple statement about everyday life or who attended secondary or higher education."
LR.AG15T99,SLV,2016,Source,Data sources,Source: Multiple Indicator Cluster Survey (MICS)
LR.AG15T99,SLV,2017,Data Status,Data reporting,"Literacy definition:
Literate persons are those who can read and write."
LR.AG15T99,SLV,2017,Source,Data sources,Source: Multiple Indicator Cluster Survey (MICS)
LR.AG15T99,SLV,2018,Data Status,Data reporting,"Literacy definition:
Literate persons are those who can read and write."
LR.AG15T99,SLV,2018,Source,Data sources,Source: Multi-purpose Survey
LR.AG15T99,SLV,2019,Data Status,Data reporting,"Literacy definition:
Literate persons are those who can read and write."
LR.AG15T99,SLV,2019,Source,Data sources,Source: Multi-purpose Survey
LR.AG15T99,SLV,2020,Data Status,Data reporting,"Literacy definition:
Literate persons are those who can read and write."
LR.AG15T99,SLV,2020,Source,Data sources,Source: Multi-purpose Survey
LR.AG15T99,SLV,2021,Source,Data sources,"UIS based on HS - Multi-purpose Household Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 4 years and above were asked to self assess  whether they are able to read and write, with response categories:  Yes, No,  Yes, Only able to read."
LR.AG15T99,SLV,2022,Source,Data sources,"UIS based on HS - Multi-purpose Household Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 4 years and above were asked to self assess  whether they are able to read and write, with response categories:  Yes, No,  Yes, Only able to read."
LR.AG15T99,SLV,2023,Data Status,Data reporting,"Literacy definition:
Literate persons are those who can read and write."
LR.AG15T99,SLV,2023,Source,Data sources,Source: Multi-purpose Survey
LR.AG15T99,SLV,2024,Data Status,Data reporting,"Literacy definition:
Literate persons are those who can read and write."
LR.AG15T99,SLV,2024,Source,Data sources,Source: Population Census
LR.AG15T99,SMR,2022,Data Status,Data reporting,"Literacy definition:
People who can read and write without terminating Primary school have been reported in ISCED A 03 level of education"
LR.AG15T99,SMR,2022,Source,Data sources,Source: Public registers
LR.AG15T99,SOM,2019,Source,Data sources,"UIS based on LFS - Labour Force Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents of all ages were asked to declare whether they could read and write in any language by responding yes or no."
LR.AG15T99,SOM,2022,Data Status,Data reporting,"Literacy definition:
Can you read in any language?  Can you write in any language?"
LR.AG15T99,SOM,2022,Source,Data sources,"Source:
Somali Integrated Household Budget Survey"
LR.AG15T99,SRB,2003,Data Status,Data reporting,"Literacy definition:
Literate population relate only to population aged 10 years and over. Literate population covers every person who can read and write a text dealing with everyday life regardless of the language. All other persons, including also those"
LR.AG15T99,SRB,2003,Source,Data sources,Source: Population Census
LR.AG15T99,SRB,2011,Data Status,Data reporting,"Literacy definition:
The question on the census questionnaire was: -Is the person literate? 
The enumerators were trained to ask if the person could read and write a text from everyday life."
LR.AG15T99,SRB,2011,Source,Data sources,Source: Population Census
LR.AG15T99,SRB,2016,Data Status,Data reporting,"Literacy definition:
Are you literate? Can you read or write a simple text from everyday life"
LR.AG15T99,SRB,2016,Source,Data sources,Source: Population Census
LR.AG15T99,SRB,2019,Data Status,Data reporting,"Literacy definition:
Are you literate? Can you read or write a simple text from everyday life"
LR.AG15T99,SRB,2019,Source,Data sources,Source: Labour Force Survey
LR.AG15T99,SRB,2022,Data Status,Data reporting,"Literacy definition:
Persons that stated to be able to both read and write a text on everyday life were considered literate."
LR.AG15T99,SRB,2022,Source,Data sources,Source: Population Census
LR.AG15T99,SSD,2008,Data Status,Data reporting,"Literacy definition:
Can (Name of a person) read and write with understanding a simple sentence in any language?"
LR.AG15T99,SSD,2008,Source,Data sources,Source: Population Census
LR.AG15T99,STP,2001,Data Status,Data reporting,"Literacy definition:
A person is defined as literate if they can both read and write a short, simple statement on his or her everyday life."
LR.AG15T99,STP,2001,Source,Data sources,Source: Population Census
LR.AG15T99,STP,2012,Data Status,Data reporting,"Literacy definition:
A person is considered literate if they can read, write and solve minor mathematical calculations."
LR.AG15T99,STP,2012,Source,Data sources,Source: Population Census
LR.AG15T99,STP,2019,Source,Data sources,Sao Tome and Principe MICS 2019. A literacy test was administered to women aged 15-49 whose highest level of educational attendance was primary schooling or lower. The test consisted of an enumerator administered assessment on the ability of the respondent to read a short and simple sentence. Those who could partially or fully read the sentence are considered literate. Respondents above the educational attainment threshold for whom the test was not administered were imputed as literate. Literacy status was imputed via a statistical model for older age groups not covered by the assessment.
LR.AG15T99,SUR,2004,Data Status,Data reporting,"Literacy definition:
A person is considered literate if he or she can write a simple note or phrase."
LR.AG15T99,SUR,2004,Source,Data sources,Source: Population Census
LR.AG15T99,SUR,2008,Data Status,Data reporting,"Literacy definition:
A person is literate if they can, with understanding, both read and write a simple statement on his/her everyday life (in any language)."
LR.AG15T99,SUR,2008,Source,Data sources,Source: Labour Force Survey
LR.AG15T99,SUR,2010,Data Status,Data reporting,"Literacy definition:
Can this person write letters or messages to family and friends by him/herself in their own language?"
LR.AG15T99,SUR,2010,Source,Data sources,Source: Continuous Household Survey
LR.AG15T99,SUR,2012,Data Status,Data reporting,"Literacy definition:
..."
LR.AG15T99,SUR,2012,Source,Data sources,Source: Population Census
LR.AG15T99,SWZ,2000,Data Status,Data reporting,"Literacy definition:
Literacy is defined as the ability to read easily or with difficulty a letter or a newspaper."
LR.AG15T99,SWZ,2000,Source,Data sources,Source: Multiple Indicator Cluster Survey (UNICEF MICS2)
LR.AG15T99,SWZ,2022,Source,Data sources,Eswatini MICS 2021-22. A literacy test was administered to men and women aged 15-49 whose highest level of educational attendance was primary schooling or lower. The test consisted of an enumerator administered assessment on the ability of the respondent to read a short and simple sentence. Those who could partially or fully read the sentence are considered literate. Respondents above the educational attainment threshold for whom the test was not administered were imputed as literate. Literacy status was imputed via a statistical model for older age groups not covered by the assessment.
LR.AG15T99,SYC,2002,Data Status,Data reporting,"Literacy definition:
Literacy is defined as the ability to read or write a simple sentence in either English, French or Creole."
LR.AG15T99,SYC,2002,Source,Data sources,Source: Population Census
LR.AG15T99,SYC,2010,Data Status,Data reporting,"Literacy definition:
A literate is a person who can read a simple sentence in any language."
LR.AG15T99,SYC,2010,Source,Data sources,Source: Population Census
LR.AG15T99,SYR,2002,Data Status,Data reporting,"Literacy definition:
Literacy is the ability to read and write. Each Arab Syrian who reads and writes in Arabic language is considered literate."
LR.AG15T99,SYR,2002,Source,Data sources,Source: Labour Force Survey
LR.AG15T99,SYR,2004,Data Status,Data reporting,"Literacy definition:
An individual male or female [to amend] reading and writing in Arabic is considered literate."
LR.AG15T99,SYR,2004,Source,Data sources,Source: Population Census
LR.AG15T99,SYR,2021,Data Status,Data reporting,"Literacy definition:
Relying on the interviewee's statement."
LR.AG15T99,SYR,2021,Source,Data sources,Source: Labour Force Survey
LR.AG15T99,TCD,2000,Data Status,Data reporting,"Literacy definition:
Literacy is defined as the ability to read easily or with difficulty a letter or a newspaper."
LR.AG15T99,TCD,2000,Source,Data sources,Source: Multiple Indicator Cluster Survey (UNICEF MICS2)
LR.AG15T99,TCD,2004,Data Status,Data reporting,"Literacy definition:
A person who can read and write in a national language is considered literate."
LR.AG15T99,TCD,2004,Source,Data sources,Source: Multiple Indicator Cluster Survey (UNICEF MICS2)
LR.AG15T99,TCD,2016,Data Status,Data reporting,"Literacy definition:
A person is defined as literate if they can read or write a sentence in any language."
LR.AG15T99,TCD,2016,Source,Data sources,Source: Population Census
LR.AG15T99,TCD,2019,Source,Data sources,Chad MICS 2019. A literacy test was administered to men and women aged 15-49 whose highest level of educational attendance was primary schooling or lower. The test consisted of an enumerator administered assessment on the ability of the respondent to read a short and simple sentence. Those who could partially or fully read the sentence are considered literate. Respondents above the educational attainment threshold for whom the test was not administered were imputed as literate. Literacy status was imputed via a statistical model for older age groups not covered by the assessment.
LR.AG15T99,TGO,2000,Data Status,Data reporting,"Literacy definition:
Literacy is defined as the ability to read easily or with difficulty a letter or a newspaper."
LR.AG15T99,TGO,2000,Source,Data sources,Source: Multiple Indicator Cluster Survey (UNICEF MICS2)
LR.AG15T99,TGO,2006,Data Status,Data reporting,"Literacy definition:
Persons who are able to read and write in any language are literate, otherwise they are illiterate."
LR.AG15T99,TGO,2006,Source,Data sources,Source: Survey
LR.AG15T99,TGO,2009,Data Status,Data reporting,"Literacy definition:
Literate is a person who can read and write with understanding a short, simple statement in any language."
LR.AG15T99,TGO,2009,Source,Data sources,Source: Survey
LR.AG15T99,TGO,2010,Data Status,Data reporting,"Literacy definition:
A person is said to be literate if they can read, write, and understand a simple text concerning the facts of their daily life (UNESCO definition).
1 Can read, write, and understand French only
2 Can read, write, and understand a nati"
LR.AG15T99,TGO,2010,Source,Data sources,Source: IPUMS data
LR.AG15T99,TGO,2011,Data Status,Data reporting,"Literacy definition:
A literate is a person who can read and write with understanding a short, simple statement in any language."
LR.AG15T99,TGO,2011,Source,Data sources,Source: Survey
LR.AG15T99,TGO,2015,Data Status,Data reporting,"Literacy definition:
A literate is a person who can read and write in any language."
LR.AG15T99,TGO,2015,Source,Data sources,Source: Survey
LR.AG15T99,TGO,2017,Source,Data sources,"UIS based on LFS - Regional Integrated Survey on Employment and the Informal Sector: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents of all ages were asked to declare whether they could read and write in one of the following languages: the national language, French, Portuguese, English, or another language, answering yes or no."
LR.AG15T99,TGO,2019,Data Status,Data reporting,"Literacy definition:
Can (Name of a person) read a short text in the following languages:(1-French 2-Local language 3-Other language)Can (NAME) write a short text in the following languages:(1-French 2-Local language 3-Other language)"
LR.AG15T99,TGO,2019,Source,Data sources,Source: Survey
LR.AG15T99,TGO,2022,Source,Data sources,"Togo Enquete Harmonisee sur les Conditions de Vie des Menages (EHCVM) 2021-22. Respondents 3 years of age and above were asked to declare whether they could read, write and understand French, a local language or any other language by responding yes/no."
LR.AG15T99,THA,2000,Data Status,Data reporting,"Literacy definition:
Literate persons are defined as persons aged 5 and over who are able to read and write simple statements with understanding, in any language. If a person can read but cannot write, then he/she is classified as illiterate."
LR.AG15T99,THA,2000,Source,Data sources,Source: Population Census
LR.AG15T99,THA,2005,Data Status,Data reporting,"Literacy definition:
The literate population is defined as persons aged 6 years and over who are able to read write simple statements with understanding in any language. If a person can read, but not write, then he or she is classified as illiterate."
LR.AG15T99,THA,2005,Source,Data sources,Source: Survey of Population Change
LR.AG15T99,THA,2010,Data Status,Data reporting,"Literacy definition:
Can you read and write in Thai and /or other languages?

Other languages if more than one language, specify the most fluent languages."
LR.AG15T99,THA,2010,Source,Data sources,Source: Population Census
LR.AG15T99,THA,2013,Data Status,Data reporting,"Literacy definition:
Q1 At present, can you read?

Q2 At present, can you write?"
LR.AG15T99,THA,2013,Source,Data sources,Source: Survey
LR.AG15T99,THA,2015,Data Status,Data reporting,"Literacy definition:
Q1 At present, can you read? Q2 At present, can you write?  
Literate mean can read and write at least 1 language"
LR.AG15T99,THA,2015,Source,Data sources,Source: The Reading of Population Survey
LR.AG15T99,THA,2016,Source,Data sources,Thailand MICS 2015-16. A literacy test was administered to men and women aged 15-49 whose highest level of educational attendance was primary schooling or lower. The test consisted of an enumerator administered assessment on the ability of the respondent to read a short and simple sentence. Those who could partially or fully read the sentence are considered literate. Respondents above the educational attainment threshold for whom the test was not administered were imputed as literate. Literacy status was imputed via a statistical model for older age groups not covered by the assessment.
LR.AG15T99,THA,2018,Data Status,Data reporting,"Literacy definition:
Q1 At present, can you read?Q2 At present, can you write?  
Literate mean can read and write at least 1 language"
LR.AG15T99,THA,2018,Source,Data sources,Source: The Reading of Population Survey
LR.AG15T99,THA,2019,Source,Data sources,Thailand MICS 2019. A literacy test was administered to women aged 15-49 whose highest level of educational attendance was primary schooling or lower. The test consisted of an enumerator administered assessment on the ability of the respondent to read a short and simple sentence. Those who could partially or fully read the sentence are considered literate. Respondents above the educational attainment threshold for whom the test was not administered were imputed as literate. Literacy status was imputed via a statistical model for older age groups not covered by the assessment.
LR.AG15T99,THA,2022,Source,Data sources,Thailand MICS 2022. A literacy test was administered to men and women aged 15-49 whose highest level of educational attendance was primary schooling or lower. The test consisted of an enumerator administered assessment on the ability of the respondent to read a short and simple sentence. Those who could partially or fully read the sentence are considered literate. Respondents above the educational attainment threshold for whom the test was not administered were imputed as literate. Literacy status was imputed via a statistical model for older age groups not covered by the assessment.
LR.AG15T99,TJK,2000,Data Status,Data reporting,"Literacy definition:
Persons who can read and write are considered literate."
LR.AG15T99,TJK,2000,Source,Data sources,Source: Population Census
LR.AG15T99,TJK,2003,Source,Data sources,"UIS based on HIES - Living Standards Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 6 years and above were asked to self-assess their reading and writing abilities with two separate questions, with the response options: Yes, easily Yes, with difficulty, No."
LR.AG15T99,TJK,2007,Source,Data sources,"UIS based on HIES - Living Standards Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 6 years and above were asked to self-assess their reading and writing abilities with two separate questions, with the response options: Yes, easily Yes, with difficulty, No."
LR.AG15T99,TJK,2009,Source,Data sources,"UIS based on HIES - Living Standards Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 6 years and above were asked to self-assess their reading and writing abilities with two separate questions, with the response options: Yes, easily Yes, with difficulty, No."
LR.AG15T99,TKL,2022,Source,Data sources,"UIS based on PC - Population Census: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 15 years and above were asked to self-assess their current reading and writing skills in Tokelauan and English, rating each skill on a scale of Cannot write, Poor, Fair, Good, and Very good."
LR.AG15T99,TKM,2022,Data Status,Data reporting,"Literacy definition:
Persons aged 7 years or more who are able to write and read are classified as literates."
LR.AG15T99,TKM,2022,Source,Data sources,Source: Population Census
LR.AG15T99,TLS,2001,Data Status,Data reporting,"Literacy definition:
Literacy refers to the ability to read and/or write a letter written in the language spoken in the household (population aged 18 and plus)."
LR.AG15T99,TLS,2001,Source,Data sources,Source: Living Standards Measurement Survey
LR.AG15T99,TLS,2007,Data Status,Data reporting,"Literacy definition:
Refers to the ability to read and/or write a letter written in the language spoken in the household (population aged 18 and plus)."
LR.AG15T99,TLS,2007,Source,Data sources,Source: Living Standards Measurement Survey
LR.AG15T99,TLS,2010,Data Status,Data reporting,"Literacy definition:
A literate is a person who can speak, read, and write."
LR.AG15T99,TLS,2010,Source,Data sources,Source: Population Census
LR.AG15T99,TLS,2015,Data Status,Data reporting,"Literacy definition:
Literacy was measured for the four working lannguages: Tetun, Portuguese, Bahasa Indonesia and English. A literate was considered literate in a language if he/she could speak, read and write in the language."
LR.AG15T99,TLS,2015,Source,Data sources,Source: Population Census
LR.AG15T99,TLS,2016,Source,Data sources,Timor-Leste DHS 2016. A literacy test was administered to women aged 15-49 and men 15-59 whose highest level of educational attendance was upper secondary schooling or lower. The test consisted of an enumerator administered assessment on the ability of the respondent to read a short and simple sentence. Those who could partially or fully read the sentence are considered literate. Respondents above the educational attainment threshold for whom the test was not administered were imputed as literate. Literacy status was imputed via a statistical model for older age groups not covered by the assessment.
LR.AG15T99,TLS,2022,Data Status,Data reporting,"Literacy definition:
Can you read and write a short letter to a friend in any language?"
LR.AG15T99,TLS,2022,Source,Data sources,Source: Population Census
LR.AG15T99,TON,2006,Data Status,Data reporting,"Literacy definition:
Literacy is the ability to read and write a simple sentence in Tongan or English."
LR.AG15T99,TON,2006,Source,Data sources,Source: Population Census
LR.AG15T99,TON,2011,Data Status,Data reporting,"Literacy definition:
Can this person read and write a simple sentence? 
a. In Tongan? b. In English? c. Other Language ? 1. Yes  2. No"
LR.AG15T99,TON,2011,Source,Data sources,Source: Population Census
LR.AG15T99,TON,2016,Data Status,Data reporting,"Literacy definition:
Literacy is the ability to read and write a simple sentence in Tongan, English or other languages."
LR.AG15T99,TON,2016,Source,Data sources,Source: Population Census
LR.AG15T99,TON,2019,Source,Data sources,Tonga MICS 2019. A literacy test was administered to women aged 15-49 whose highest level of educational attendance was primary schooling or lower. The test consisted of an enumerator administered assessment on the ability of the respondent to read a short and simple sentence. Those who could partially or fully read the sentence are considered literate. Respondents above the educational attainment threshold for whom the test was not administered were imputed as literate. Literacy status was imputed via a statistical model for older age groups not covered by the assessment.
LR.AG15T99,TON,2023,Source,Data sources,Tonga Household Income and Expenditure Survey 2021. Respondents 5 years of age and above were asked to declare whether they could read and write by responding yes or no. Literacy status was imputed via a statistical model for older age groups not covered by the assessment.
LR.AG15T99,TUN,2004,Data Status,Data reporting,"Literacy definition:
A person who knows how to read and write in any language is considered literate."
LR.AG15T99,TUN,2004,Source,Data sources,Source: Population Census
LR.AG15T99,TUN,2007,Data Status,Data reporting,"Literacy definition:
All persons aged 10 years or more who know how to read and write in any language are considered literate."
LR.AG15T99,TUN,2007,Source,Data sources,Source: Labour Force Survey
LR.AG15T99,TUN,2008,Data Status,Data reporting,"Literacy definition:
All persons aged 10 years or more who know how to read and write in any language are considered literate."
LR.AG15T99,TUN,2008,Source,Data sources,Source: Labour Force Survey
LR.AG15T99,TUN,2010,Data Status,Data reporting,"Literacy definition:
Literacy is defined as the ability to read and write in a language (any language)"
LR.AG15T99,TUN,2010,Source,Data sources,Source: Labour Force Survey
LR.AG15T99,TUN,2011,Data Status,Data reporting,"Literacy definition:
Literacy is defined as the ability to read and write in a language (any language)"
LR.AG15T99,TUN,2011,Source,Data sources,Source: Labour Force Survey
LR.AG15T99,TUN,2012,Data Status,Data reporting,"Literacy definition:
Literacy is defined as the ability to read and write in a language (any language)"
LR.AG15T99,TUN,2012,Source,Data sources,Source: Labour Force Survey
LR.AG15T99,TUN,2014,Data Status,Data reporting,"Literacy definition:
Literacy is defined as the ability to read and write."
LR.AG15T99,TUN,2014,Source,Data sources,Source: Population Census
