source_id,source_name,source_url,event_date,country_codes,actors,event_type,confidence,notes
524:2021,UCDP,https://ucdp.uu.se/downloads/,2004-05-17,USA,Government of Iraq|IS,4,,location=Iraq; intensity_level=1(minor_conflict); type_of_conflict=4
524:2022,UCDP,https://ucdp.uu.se/downloads/,2004-05-17,USA,Government of Iraq|IS,4,,location=Iraq; intensity_level=1(minor_conflict); type_of_conflict=4
524:2023,UCDP,https://ucdp.uu.se/downloads/,2004-05-17,USA,Government of Iraq|IS,4,,location=Iraq; intensity_level=1(minor_conflict); type_of_conflict=4
524:2024,UCDP,https://ucdp.uu.se/downloads/,2004-05-17,USA,Government of Iraq|IS,4,,location=Iraq; intensity_level=1(minor_conflict); type_of_conflict=4
709:2004,UCDP,https://ucdp.uu.se/downloads/,2004-06-25,PAK,Government of Pakistan|BLA,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
709:2006,UCDP,https://ucdp.uu.se/downloads/,2004-06-25,PAK,Government of Pakistan|BLA,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
709:2007,UCDP,https://ucdp.uu.se/downloads/,2004-06-25,PAK,Government of Pakistan|BLA,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
709:2008,UCDP,https://ucdp.uu.se/downloads/,2004-06-25,PAK,Government of Pakistan|BLA,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
709:2009,UCDP,https://ucdp.uu.se/downloads/,2004-06-25,PAK,Government of Pakistan|BLA,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
709:2011,UCDP,https://ucdp.uu.se/downloads/,2004-06-25,PAK,Government of Pakistan|BLA,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
709:2012,UCDP,https://ucdp.uu.se/downloads/,2004-06-25,PAK,Government of Pakistan|BLA,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
709:2013,UCDP,https://ucdp.uu.se/downloads/,2004-06-25,PAK,Government of Pakistan|BLA,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
709:2014,UCDP,https://ucdp.uu.se/downloads/,2004-06-25,PAK,Government of Pakistan|BLA,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
709:2015,UCDP,https://ucdp.uu.se/downloads/,2004-06-25,PAK,Government of Pakistan|BLA,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
709:2016,UCDP,https://ucdp.uu.se/downloads/,2004-06-25,PAK,Government of Pakistan|BLA,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
525:2006,UCDP,https://ucdp.uu.se/downloads/,2004-10-03,USA,Government of Iraq|RJF,4,,location=Iraq; intensity_level=1(minor_conflict); type_of_conflict=4
525:2007,UCDP,https://ucdp.uu.se/downloads/,2004-10-03,USA,Government of Iraq|RJF,4,,location=Iraq; intensity_level=1(minor_conflict); type_of_conflict=4
453:2005,UCDP,https://ucdp.uu.se/downloads/,2004-11-20,IND,Government of India|CPI-Maoist,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
453:2006,UCDP,https://ucdp.uu.se/downloads/,2004-11-20,IND,Government of India|CPI-Maoist,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
453:2007,UCDP,https://ucdp.uu.se/downloads/,2004-11-20,IND,Government of India|CPI-Maoist,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
453:2008,UCDP,https://ucdp.uu.se/downloads/,2004-11-20,IND,Government of India|CPI-Maoist,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
453:2009,UCDP,https://ucdp.uu.se/downloads/,2004-11-20,IND,Government of India|CPI-Maoist,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
453:2010,UCDP,https://ucdp.uu.se/downloads/,2004-11-20,IND,Government of India|CPI-Maoist,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
453:2011,UCDP,https://ucdp.uu.se/downloads/,2004-11-20,IND,Government of India|CPI-Maoist,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
453:2012,UCDP,https://ucdp.uu.se/downloads/,2004-11-20,IND,Government of India|CPI-Maoist,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
453:2013,UCDP,https://ucdp.uu.se/downloads/,2004-11-20,IND,Government of India|CPI-Maoist,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
453:2014,UCDP,https://ucdp.uu.se/downloads/,2004-11-20,IND,Government of India|CPI-Maoist,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
453:2015,UCDP,https://ucdp.uu.se/downloads/,2004-11-20,IND,Government of India|CPI-Maoist,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
453:2016,UCDP,https://ucdp.uu.se/downloads/,2004-11-20,IND,Government of India|CPI-Maoist,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
453:2017,UCDP,https://ucdp.uu.se/downloads/,2004-11-20,IND,Government of India|CPI-Maoist,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
453:2018,UCDP,https://ucdp.uu.se/downloads/,2004-11-20,IND,Government of India|CPI-Maoist,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
453:2019,UCDP,https://ucdp.uu.se/downloads/,2004-11-20,IND,Government of India|CPI-Maoist,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
453:2020,UCDP,https://ucdp.uu.se/downloads/,2004-11-20,IND,Government of India|CPI-Maoist,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
453:2021,UCDP,https://ucdp.uu.se/downloads/,2004-11-20,IND,Government of India|CPI-Maoist,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
453:2022,UCDP,https://ucdp.uu.se/downloads/,2004-11-20,IND,Government of India|CPI-Maoist,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
453:2023,UCDP,https://ucdp.uu.se/downloads/,2004-11-20,IND,Government of India|CPI-Maoist,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
453:2024,UCDP,https://ucdp.uu.se/downloads/,2004-11-20,IND,Government of India|CPI-Maoist,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
12291:2024,UCDP,https://ucdp.uu.se/downloads/,2005-01-03,PAK,Government of Afghanistan|Government of Pakistan,interstate_conflict,,"location=Afghanistan, Pakistan; intensity_level=1(minor_conflict); type_of_conflict=2"
10516:2016,UCDP,https://ucdp.uu.se/downloads/,2005-04-30,TUR,Government of Turkey|TAK,internationalized_intrastate_conflict,,location=Turkey; intensity_level=1(minor_conflict); type_of_conflict=3
754:2005,UCDP,https://ucdp.uu.se/downloads/,2005-07-26,IRN,Government of Iran|PJAK,internationalized_intrastate_conflict,,location=Iran; intensity_level=1(minor_conflict); type_of_conflict=3
754:2006,UCDP,https://ucdp.uu.se/downloads/,2005-07-26,IRN,Government of Iran|PJAK,internationalized_intrastate_conflict,,location=Iran; intensity_level=1(minor_conflict); type_of_conflict=3
754:2007,UCDP,https://ucdp.uu.se/downloads/,2005-07-26,IRN,Government of Iran|PJAK,internationalized_intrastate_conflict,,location=Iran; intensity_level=1(minor_conflict); type_of_conflict=3
754:2008,UCDP,https://ucdp.uu.se/downloads/,2005-07-26,IRN,Government of Iran|PJAK,internationalized_intrastate_conflict,,location=Iran; intensity_level=1(minor_conflict); type_of_conflict=3
754:2009,UCDP,https://ucdp.uu.se/downloads/,2005-07-26,IRN,Government of Iran|PJAK,internationalized_intrastate_conflict,,location=Iran; intensity_level=1(minor_conflict); type_of_conflict=3
754:2011,UCDP,https://ucdp.uu.se/downloads/,2005-07-26,IRN,Government of Iran|PJAK,internationalized_intrastate_conflict,,location=Iran; intensity_level=1(minor_conflict); type_of_conflict=3
754:2018,UCDP,https://ucdp.uu.se/downloads/,2005-07-26,IRN,Government of Iran|PJAK,internationalized_intrastate_conflict,,location=Iran; intensity_level=1(minor_conflict); type_of_conflict=3
754:2020,UCDP,https://ucdp.uu.se/downloads/,2005-07-26,IRN,Government of Iran|PJAK,internationalized_intrastate_conflict,,location=Iran; intensity_level=1(minor_conflict); type_of_conflict=3
754:2021,UCDP,https://ucdp.uu.se/downloads/,2005-07-26,IRN,Government of Iran|PJAK,internationalized_intrastate_conflict,,location=Iran; intensity_level=1(minor_conflict); type_of_conflict=3
16286:2022,UCDP,https://ucdp.uu.se/downloads/,2005-11-01,UKR,Government of DR Congo (Zaire)|RNL,4,,location=DR Congo (Zaire); intensity_level=1(minor_conflict); type_of_conflict=4
710:2006,UCDP,https://ucdp.uu.se/downloads/,2006-01-12,PAK,Government of Pakistan|Baloch Ittehad,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
749:2006,UCDP,https://ucdp.uu.se/downloads/,2006-09-18,ETH,Government of Somalia|ARS/UIC,4,,location=Somalia; intensity_level=1(minor_conflict); type_of_conflict=4
749:2007,UCDP,https://ucdp.uu.se/downloads/,2006-09-18,ETH,Government of Somalia|ARS/UIC,4,,location=Somalia; intensity_level=2(war); type_of_conflict=4
749:2008,UCDP,https://ucdp.uu.se/downloads/,2006-09-18,ETH,Government of Somalia|ARS/UIC,4,,location=Somalia; intensity_level=1(minor_conflict); type_of_conflict=4
857:2007,UCDP,https://ucdp.uu.se/downloads/,2007-07-04,PAK,Government of Pakistan|TTP,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
857:2008,UCDP,https://ucdp.uu.se/downloads/,2007-07-04,PAK,Government of Pakistan|TTP,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=2(war); type_of_conflict=3
857:2009,UCDP,https://ucdp.uu.se/downloads/,2007-07-04,PAK,Government of Pakistan|TTP,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=2(war); type_of_conflict=3
857:2010,UCDP,https://ucdp.uu.se/downloads/,2007-07-04,PAK,Government of Pakistan|TTP,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=2(war); type_of_conflict=3
857:2011,UCDP,https://ucdp.uu.se/downloads/,2007-07-04,PAK,Government of Pakistan|TTP,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=2(war); type_of_conflict=3
857:2012,UCDP,https://ucdp.uu.se/downloads/,2007-07-04,PAK,Government of Pakistan|TTP,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=2(war); type_of_conflict=3
857:2013,UCDP,https://ucdp.uu.se/downloads/,2007-07-04,PAK,Government of Pakistan|TTP,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=2(war); type_of_conflict=3
857:2014,UCDP,https://ucdp.uu.se/downloads/,2007-07-04,PAK,Government of Pakistan|TTP,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=2(war); type_of_conflict=3
857:2015,UCDP,https://ucdp.uu.se/downloads/,2007-07-04,PAK,Government of Pakistan|TTP,4,,location=Pakistan; intensity_level=2(war); type_of_conflict=4
857:2016,UCDP,https://ucdp.uu.se/downloads/,2007-07-04,PAK,Government of Pakistan|TTP,4,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=4
857:2017,UCDP,https://ucdp.uu.se/downloads/,2007-07-04,PAK,Government of Pakistan|TTP,4,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=4
857:2018,UCDP,https://ucdp.uu.se/downloads/,2007-07-04,PAK,Government of Pakistan|TTP,4,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=4
857:2019,UCDP,https://ucdp.uu.se/downloads/,2007-07-04,PAK,Government of Pakistan|TTP,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
857:2020,UCDP,https://ucdp.uu.se/downloads/,2007-07-04,PAK,Government of Pakistan|TTP,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
857:2021,UCDP,https://ucdp.uu.se/downloads/,2007-07-04,PAK,Government of Pakistan|TTP,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
857:2022,UCDP,https://ucdp.uu.se/downloads/,2007-07-04,PAK,Government of Pakistan|TTP,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
857:2023,UCDP,https://ucdp.uu.se/downloads/,2007-07-04,PAK,Government of Pakistan|TTP,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
857:2024,UCDP,https://ucdp.uu.se/downloads/,2007-07-04,PAK,Government of Pakistan|TTP,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=2(war); type_of_conflict=3
711:2008,UCDP,https://ucdp.uu.se/downloads/,2007-08-25,PAK,Government of Pakistan|BRA,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
711:2009,UCDP,https://ucdp.uu.se/downloads/,2007-08-25,PAK,Government of Pakistan|BRA,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
711:2012,UCDP,https://ucdp.uu.se/downloads/,2007-08-25,PAK,Government of Pakistan|BRA,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
711:2014,UCDP,https://ucdp.uu.se/downloads/,2007-08-25,PAK,Government of Pakistan|BRA,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
711:2015,UCDP,https://ucdp.uu.se/downloads/,2007-08-25,PAK,Government of Pakistan|BRA,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
899:2007,UCDP,https://ucdp.uu.se/downloads/,2007-10-07,RUS,Government of Russia (Soviet Union)|Forces of the Caucasus Emirate,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=1(minor_conflict); type_of_conflict=3
899:2008,UCDP,https://ucdp.uu.se/downloads/,2007-10-07,RUS,Government of Russia (Soviet Union)|Forces of the Caucasus Emirate,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=1(minor_conflict); type_of_conflict=3
899:2009,UCDP,https://ucdp.uu.se/downloads/,2007-10-07,RUS,Government of Russia (Soviet Union)|Forces of the Caucasus Emirate,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=1(minor_conflict); type_of_conflict=3
899:2010,UCDP,https://ucdp.uu.se/downloads/,2007-10-07,RUS,Government of Russia (Soviet Union)|Forces of the Caucasus Emirate,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=1(minor_conflict); type_of_conflict=3
899:2011,UCDP,https://ucdp.uu.se/downloads/,2007-10-07,RUS,Government of Russia (Soviet Union)|Forces of the Caucasus Emirate,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=1(minor_conflict); type_of_conflict=3
899:2012,UCDP,https://ucdp.uu.se/downloads/,2007-10-07,RUS,Government of Russia (Soviet Union)|Forces of the Caucasus Emirate,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=1(minor_conflict); type_of_conflict=3
899:2013,UCDP,https://ucdp.uu.se/downloads/,2007-10-07,RUS,Government of Russia (Soviet Union)|Forces of the Caucasus Emirate,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=1(minor_conflict); type_of_conflict=3
899:2014,UCDP,https://ucdp.uu.se/downloads/,2007-10-07,RUS,Government of Russia (Soviet Union)|Forces of the Caucasus Emirate,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=1(minor_conflict); type_of_conflict=3
899:2015,UCDP,https://ucdp.uu.se/downloads/,2007-10-07,RUS,Government of Russia (Soviet Union)|Forces of the Caucasus Emirate,internationalized_intrastate_conflict,,location=Russia (Soviet Union); intensity_level=1(minor_conflict); type_of_conflict=3
750:2008,UCDP,https://ucdp.uu.se/downloads/,2008-01-02,ETH,Government of Somalia|Al-Shabaab,4,,location=Somalia; intensity_level=2(war); type_of_conflict=4
750:2009,UCDP,https://ucdp.uu.se/downloads/,2008-01-02,ETH,Government of Somalia|Al-Shabaab,4,,location=Somalia; intensity_level=2(war); type_of_conflict=4
750:2010,UCDP,https://ucdp.uu.se/downloads/,2008-01-02,ETH,Government of Somalia|Al-Shabaab,4,,location=Somalia; intensity_level=2(war); type_of_conflict=4
750:2011,UCDP,https://ucdp.uu.se/downloads/,2008-01-02,ETH,Government of Somalia|Al-Shabaab,4,,location=Somalia; intensity_level=2(war); type_of_conflict=4
750:2012,UCDP,https://ucdp.uu.se/downloads/,2008-01-02,ETH,Government of Somalia|Al-Shabaab,4,,location=Somalia; intensity_level=2(war); type_of_conflict=4
750:2013,UCDP,https://ucdp.uu.se/downloads/,2008-01-02,ETH,Government of Somalia|Al-Shabaab,4,,location=Somalia; intensity_level=1(minor_conflict); type_of_conflict=4
750:2014,UCDP,https://ucdp.uu.se/downloads/,2008-01-02,ETH,Government of Somalia|Al-Shabaab,4,,location=Somalia; intensity_level=2(war); type_of_conflict=4
11336:2009,UCDP,https://ucdp.uu.se/downloads/,2008-10-22,PAK,Government of Pakistan|Lashkar-e-Islam,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
11336:2010,UCDP,https://ucdp.uu.se/downloads/,2008-10-22,PAK,Government of Pakistan|Lashkar-e-Islam,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
11336:2012,UCDP,https://ucdp.uu.se/downloads/,2008-10-22,PAK,Government of Pakistan|Lashkar-e-Islam,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
11336:2013,UCDP,https://ucdp.uu.se/downloads/,2008-10-22,PAK,Government of Pakistan|Lashkar-e-Islam,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
11336:2014,UCDP,https://ucdp.uu.se/downloads/,2008-10-22,PAK,Government of Pakistan|Lashkar-e-Islam,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
886:2009,UCDP,https://ucdp.uu.se/downloads/,2009-01-03,IND,Government of India|NDFB - RD,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
886:2010,UCDP,https://ucdp.uu.se/downloads/,2009-01-03,IND,Government of India|NDFB - RD,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
752:2009,UCDP,https://ucdp.uu.se/downloads/,2009-03-17,ETH,Government of Somalia|Hizbul Islam,4,,location=Somalia; intensity_level=1(minor_conflict); type_of_conflict=4
752:2010,UCDP,https://ucdp.uu.se/downloads/,2009-03-17,ETH,Government of Somalia|Hizbul Islam,4,,location=Somalia; intensity_level=1(minor_conflict); type_of_conflict=4
12575:2013,UCDP,https://ucdp.uu.se/downloads/,2009-06-10,CHN|EGY|USA,Government of Mali|AQIM,4,,location=Mali; intensity_level=1(minor_conflict); type_of_conflict=4
12575:2014,UCDP,https://ucdp.uu.se/downloads/,2009-06-10,CHN|EGY|USA,Government of Mali|AQIM,4,,location=Mali; intensity_level=1(minor_conflict); type_of_conflict=4
12575:2015,UCDP,https://ucdp.uu.se/downloads/,2009-06-10,CHN|EGY|TUR|USA,Government of Mali|AQIM,4,,location=Mali; intensity_level=1(minor_conflict); type_of_conflict=4
12575:2016,UCDP,https://ucdp.uu.se/downloads/,2009-06-10,CHN|EGY|ETH|TUR|USA,Government of Mali|AQIM,4,,location=Mali; intensity_level=1(minor_conflict); type_of_conflict=4
12575:2017,UCDP,https://ucdp.uu.se/downloads/,2009-06-10,CHN|EGY|ETH|USA,Government of Mali|AQIM,4,,location=Mali; intensity_level=1(minor_conflict); type_of_conflict=4
459:2009,UCDP,https://ucdp.uu.se/downloads/,2009-11-03,USA,Government of Yemen (North Yemen)|AQAP,4,,location=Yemen (North Yemen); intensity_level=1(minor_conflict); type_of_conflict=4
459:2010,UCDP,https://ucdp.uu.se/downloads/,2009-11-03,USA,Government of Yemen (North Yemen)|AQAP,4,,location=Yemen (North Yemen); intensity_level=1(minor_conflict); type_of_conflict=4
459:2011,UCDP,https://ucdp.uu.se/downloads/,2009-11-03,USA,Government of Yemen (North Yemen)|AQAP,4,,location=Yemen (North Yemen); intensity_level=2(war); type_of_conflict=4
459:2012,UCDP,https://ucdp.uu.se/downloads/,2009-11-03,USA,Government of Yemen (North Yemen)|AQAP,4,,location=Yemen (North Yemen); intensity_level=2(war); type_of_conflict=4
459:2013,UCDP,https://ucdp.uu.se/downloads/,2009-11-03,USA,Government of Yemen (North Yemen)|AQAP,4,,location=Yemen (North Yemen); intensity_level=1(minor_conflict); type_of_conflict=4
459:2014,UCDP,https://ucdp.uu.se/downloads/,2009-11-03,USA,Government of Yemen (North Yemen)|AQAP,4,,location=Yemen (North Yemen); intensity_level=2(war); type_of_conflict=4
11971:2012,UCDP,https://ucdp.uu.se/downloads/,2010-06-27,IND,Government of India|GNLA,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
11971:2014,UCDP,https://ucdp.uu.se/downloads/,2010-06-27,IND,Government of India|GNLA,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
11377:2022,UCDP,https://ucdp.uu.se/downloads/,2010-11-08,UKR,Government of DR Congo (Zaire)|CNPSC,4,,location=DR Congo (Zaire); intensity_level=1(minor_conflict); type_of_conflict=4
11973:2020,UCDP,https://ucdp.uu.se/downloads/,2011-07-30,IRN|RUS|TUR,Government of Syria|Syrian insurgents,4,,location=Syria; intensity_level=2(war); type_of_conflict=4
11973:2021,UCDP,https://ucdp.uu.se/downloads/,2011-07-30,IRN|RUS|TUR,Government of Syria|Syrian insurgents,4,,location=Syria; intensity_level=1(minor_conflict); type_of_conflict=4
11973:2022,UCDP,https://ucdp.uu.se/downloads/,2011-07-30,IRN|RUS|TUR,Government of Syria|Syrian insurgents,4,,location=Syria; intensity_level=1(minor_conflict); type_of_conflict=4
11973:2023,UCDP,https://ucdp.uu.se/downloads/,2011-07-30,IRN|RUS|TUR,Government of Syria|Syrian insurgents,4,,location=Syria; intensity_level=2(war); type_of_conflict=4
11973:2024,UCDP,https://ucdp.uu.se/downloads/,2011-07-30,IRN|RUS|TUR,Government of Syria|Syrian insurgents,4,,location=Syria; intensity_level=2(war); type_of_conflict=4
11985:2015,UCDP,https://ucdp.uu.se/downloads/,2012-01-17,CHN|EGY|TUR|USA,Government of Mali|CMA,4,,location=Mali; intensity_level=1(minor_conflict); type_of_conflict=4
11986:2013,UCDP,https://ucdp.uu.se/downloads/,2012-01-20,CHN|EGY|USA,Government of Mali|Ansar Dine,4,,location=Mali; intensity_level=1(minor_conflict); type_of_conflict=4
11986:2015,UCDP,https://ucdp.uu.se/downloads/,2012-01-20,CHN|EGY|TUR|USA,Government of Mali|Ansar Dine,4,,location=Mali; intensity_level=1(minor_conflict); type_of_conflict=4
11986:2016,UCDP,https://ucdp.uu.se/downloads/,2012-01-20,CHN|EGY|ETH|TUR|USA,Government of Mali|Ansar Dine,4,,location=Mali; intensity_level=1(minor_conflict); type_of_conflict=4
11982:2022,UCDP,https://ucdp.uu.se/downloads/,2012-05-09,UKR,Government of DR Congo (Zaire)|M23,4,,location=DR Congo (Zaire); intensity_level=1(minor_conflict); type_of_conflict=4
11497:2012,UCDP,https://ucdp.uu.se/downloads/,2012-06-02,PAK,Government of Pakistan|TTP - TA,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
11521:2016,UCDP,https://ucdp.uu.se/downloads/,2012-10-08,PAK,Government of Pakistan|UBA,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
12571:2013,UCDP,https://ucdp.uu.se/downloads/,2013-01-12,CHN|EGY|USA,Government of Mali|MUJAO,4,,location=Mali; intensity_level=1(minor_conflict); type_of_conflict=4
14102:2013,UCDP,https://ucdp.uu.se/downloads/,2013-01-14,IND,Government of India|NDFB-S,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
14102:2014,UCDP,https://ucdp.uu.se/downloads/,2013-01-14,IND,Government of India|NDFB-S,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
12578:2013,UCDP,https://ucdp.uu.se/downloads/,2013-02-19,CHN|EGY|USA,Government of Mali|Signed-in-Blood Battalion,4,,location=Mali; intensity_level=1(minor_conflict); type_of_conflict=4
12380:2014,UCDP,https://ucdp.uu.se/downloads/,2013-04-14,EGY|PAK|USA,Government of Central African Republic|anti-Balaka,4,,location=Central African Republic; intensity_level=1(minor_conflict); type_of_conflict=4
10961:2014,UCDP,https://ucdp.uu.se/downloads/,2013-05-12,PAK,Government of Pakistan|IMU,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
12582:2014,UCDP,https://ucdp.uu.se/downloads/,2013-10-07,CHN|EGY|USA,Government of Mali|al-Murabitun,4,,location=Mali; intensity_level=1(minor_conflict); type_of_conflict=4
14085:2014,UCDP,https://ucdp.uu.se/downloads/,2014-01-22,UKR,Government of Ukraine|Maidan,internationalized_intrastate_conflict,,location=Ukraine; intensity_level=1(minor_conflict); type_of_conflict=3
14227:2014,UCDP,https://ucdp.uu.se/downloads/,2014-03-03,PAK,Government of Pakistan|Jamaat-ul-Ahrar,internationalized_intrastate_conflict,,location=Pakistan; intensity_level=1(minor_conflict); type_of_conflict=3
12487:2014,UCDP,https://ucdp.uu.se/downloads/,2014-03-11,EGY,Government of Egypt|Ansar Bayt al-Maqdis,internationalized_intrastate_conflict,,location=Egypt; intensity_level=1(minor_conflict); type_of_conflict=3
14117:2022,UCDP,https://ucdp.uu.se/downloads/,2014-03-18,RUS|UKR,Government of Russia (Soviet Union)|Government of Ukraine,interstate_conflict,,"location=Russia (Soviet Union), Ukraine; intensity_level=2(war); type_of_conflict=2"
14117:2023,UCDP,https://ucdp.uu.se/downloads/,2014-03-18,RUS|UKR,Government of Russia (Soviet Union)|Government of Ukraine,interstate_conflict,,"location=Russia (Soviet Union), Ukraine; intensity_level=2(war); type_of_conflict=2"
14117:2024,UCDP,https://ucdp.uu.se/downloads/,2014-03-18,RUS|UKR,Government of Russia (Soviet Union)|Government of Ukraine,interstate_conflict,,"location=Russia (Soviet Union), Ukraine; intensity_level=2(war); type_of_conflict=2"
14124:2014,UCDP,https://ucdp.uu.se/downloads/,2014-04-08,RUS|UKR,Government of Ukraine|DPR,4,,location=Ukraine; intensity_level=2(war); type_of_conflict=4
14184:2014,UCDP,https://ucdp.uu.se/downloads/,2014-05-04,RUS|UKR,Government of Ukraine|LPR,4,,location=Ukraine; intensity_level=2(war); type_of_conflict=4
15100:2015,UCDP,https://ucdp.uu.se/downloads/,2014-08-09,RUS|UKR,Government of Ukraine|DPR,4,,location=Ukraine; intensity_level=1(minor_conflict); type_of_conflict=4
